date,inner,moto,outer
2022.07.22 13:24:45,54412,15826,71253
2022.07.22 13:24:45,54466,15842,71333
2022.07.22 13:24:46,54567,15872,71469
2022.07.22 13:24:46,54687,15907,71628
2022.07.22 13:24:47,54815,15944,71796
2022.07.22 13:24:47,54946,15983,71968
2022.07.22 13:24:48,55079,16021,72142
2022.07.22 13:24:48,55212,16060,72317
2022.07.22 13:24:49,55345,16099,72490
2022.07.22 13:24:49,55431,16122,72589
2022.07.22 13:24:50,55448,16127,72607
2022.07.22 13:24:50,55448,16127,72607
2022.07.22 13:24:51,55449,16127,72609
2022.07.22 13:24:51,55501,16143,72688
2022.07.22 13:24:52,55601,16173,72823
2022.07.22 13:24:52,55721,16208,72982
2022.07.22 13:24:53,55849,16245,73150
2022.07.22 13:24:53,55980,16283,73322
2022.07.22 13:24:54,56113,16322,73496
2022.07.22 13:24:54,56246,16361,73671
2022.07.22 13:24:55,56380,16400,73844
2022.07.22 13:24:55,56466,16423,73945
2022.07.22 13:24:56,56484,16428,73963
2022.07.22 13:24:56,56484,16428,73963
2022.07.22 13:24:57,56484,16428,73965
2022.07.22 13:24:57,56536,16444,74043
2022.07.22 13:24:58,56636,16474,74178
2022.07.22 13:24:58,56755,16509,74336
2022.07.22 13:24:59,56883,16546,74504
2022.07.22 13:24:59,57014,16584,74676
2022.07.22 13:25:00,57146,16623,74849
2022.07.22 13:25:00,57280,16661,75024
2022.07.22 13:25:01,57413,16700,75197
2022.07.22 13:25:01,57499,16724,75298
2022.07.22 13:25:02,57517,16728,75316
2022.07.22 13:25:02,57517,16728,75316
2022.07.22 13:25:03,57517,16729,75318
2022.07.22 13:25:03,57568,16745,75395
2022.07.22 13:25:04,57668,16774,75529
2022.07.22 13:25:04,57787,16809,75687
2022.07.22 13:25:05,57915,16846,75855
2022.07.22 13:25:05,58046,16884,76027
2022.07.22 13:25:06,58178,16923,76201
2022.07.22 13:25:06,58311,16962,76375
2022.07.22 13:25:07,58444,17000,76548
2022.07.22 13:25:07,58531,17024,76649
2022.07.22 13:25:08,58549,17028,76667
2022.07.22 13:25:08,58549,17028,76667
2022.07.22 13:25:09,58549,17029,76669
2022.07.22 13:25:09,58600,17045,76746
2022.07.22 13:25:10,58700,17074,76881
2022.07.22 13:25:10,58819,17109,77039
2022.07.22 13:25:11,58946,17146,77206
2022.07.22 13:25:11,59077,17184,77378
2022.07.22 13:25:12,59209,17223,77551
2022.07.22 13:25:12,59342,17261,77724
2022.07.22 13:25:13,59475,17300,77898
2022.07.22 13:25:13,59562,17324,77999
2022.07.22 13:25:14,59580,17328,78017
2022.07.22 13:25:14,59580,17328,78017
2022.07.22 13:25:15,59580,17329,78019
2022.07.22 13:25:15,59630,17344,78094
2022.07.22 13:25:16,59729,17374,78229
2022.07.22 13:25:16,59849,17409,78386
2022.07.22 13:25:17,59976,17446,78553
2022.07.22 13:25:17,60106,17484,78725
2022.07.22 13:25:18,60239,17522,78899
2022.07.22 13:25:18,60372,17561,79073
2022.07.22 13:25:19,60505,17599,79245
2022.07.22 13:25:19,60592,17623,79347
2022.07.22 13:25:20,60611,17628,79367
2022.07.22 13:25:20,60611,17628,79367
2022.07.22 13:25:21,60612,17628,79368
2022.07.22 13:25:21,60661,17644,79443
2022.07.22 13:25:22,60760,17673,79577
2022.07.22 13:25:22,60879,17708,79734
2022.07.22 13:25:23,61006,17745,79902
2022.07.22 13:25:23,61136,17783,80072
2022.07.22 13:25:24,61268,17821,80245
2022.07.22 13:25:24,61401,17860,80419
2022.07.22 13:25:25,61534,17898,80592
2022.07.22 13:25:25,61622,17923,80695
2022.07.22 13:25:26,61640,17927,80713
2022.07.22 13:25:26,61640,17927,80713
2022.07.22 13:25:27,61640,17927,80715
2022.07.22 13:25:27,61690,17943,80790
2022.07.22 13:25:28,61790,17973,80925
2022.07.22 13:25:28,61908,18007,81082
2022.07.22 13:25:29,62035,18044,81249
2022.07.22 13:25:29,62166,18082,81421
2022.07.22 13:25:30,62299,18121,81594
2022.07.22 13:25:30,62431,18160,81768
2022.07.22 13:25:31,62564,18198,81942
2022.07.22 13:25:31,62653,18223,82045
2022.07.22 13:25:32,62672,18227,82064
2022.07.22 13:25:32,62672,18227,82064
2022.07.22 13:25:33,62672,18228,82066
2022.07.22 13:25:33,62722,18243,82141
2022.07.22 13:25:34,62821,18273,82276
2022.07.22 13:25:34,62940,18307,82433
2022.07.22 13:25:35,63067,18344,82600
2022.07.22 13:25:35,63198,18383,82772
2022.07.22 13:25:36,63330,18421,82945
2022.07.22 13:25:36,63463,18460,83119
2022.07.22 13:25:37,63596,18498,83292
2022.07.22 13:25:37,63685,18523,83396
2022.07.22 13:25:38,63704,18528,83416
2022.07.22 13:25:38,63704,18528,83417
2022.07.22 13:25:39,63704,18528,83418
2022.07.22 13:25:39,63753,18543,83493
2022.07.22 13:25:40,63852,18572,83626
2022.07.22 13:25:40,63971,18607,83784
2022.07.22 13:25:41,64098,18644,83951
2022.07.22 13:25:41,64228,18682,84122
2022.07.22 13:25:42,64361,18721,84296
2022.07.22 13:25:42,64494,18759,84470
2022.07.22 13:25:43,64627,18798,84643
2022.07.22 13:25:43,64716,18823,84748
2022.07.22 13:25:44,64736,18828,84768
2022.07.22 13:25:44,64736,18828,84768
2022.07.22 13:25:45,64736,18828,84769
2022.07.22 13:25:45,64784,18843,84843
2022.07.22 13:25:46,64883,18872,84976
2022.07.22 13:25:46,65002,18907,85134
2022.07.22 13:25:47,65129,18944,85300
2022.07.22 13:25:47,65259,18982,85472
2022.07.22 13:25:48,65392,19021,85645
2022.07.22 13:25:48,65524,19059,85819
2022.07.22 13:25:49,65657,19098,85992
2022.07.22 13:25:49,65747,19122,86097
2022.07.22 13:25:50,65767,19128,86118
2022.07.22 13:25:50,65767,19128,86118
2022.07.22 13:25:51,65767,19128,86119
2022.07.22 13:25:51,65814,19143,86192
2022.07.22 13:25:52,65913,19172,86325
2022.07.22 13:25:52,66031,19207,86482
2022.07.22 13:25:53,66158,19244,86649
2022.07.22 13:25:53,66289,19282,86820
2022.07.22 13:25:54,66421,19320,86993
2022.07.22 13:25:54,66554,19359,87168
2022.07.22 13:25:55,66687,19397,87341
2022.07.22 13:25:55,66778,19422,87447
2022.07.22 13:25:56,66798,19428,87469
2022.07.22 13:25:56,66799,19428,87470
2022.07.22 13:25:57,66799,19428,87471
2022.07.22 13:25:57,66847,19443,87543
2022.07.22 13:25:58,66945,19472,87676
2022.07.22 13:25:58,67063,19506,87832
2022.07.22 13:25:59,67190,19543,87999
2022.07.22 13:25:59,67320,19581,88171
2022.07.22 13:26:00,67453,19620,88344
2022.07.22 13:26:00,67585,19658,88518
2022.07.22 13:26:01,67718,19697,88691
2022.07.22 13:26:01,67809,19722,88798
2022.07.22 13:26:02,67829,19727,88818
2022.07.22 13:26:02,67829,19727,88818
2022.07.22 13:26:03,67829,19727,88819
2022.07.22 13:26:03,67876,19742,88891
2022.07.22 13:26:04,67974,19771,89024
2022.07.22 13:26:04,68092,19806,89180
2022.07.22 13:26:05,68219,19843,89347
2022.07.22 13:26:05,68350,19881,89519
2022.07.22 13:26:06,68482,19919,89692
2022.07.22 13:26:06,68615,19958,89866
2022.07.22 13:26:07,68748,19996,90039
2022.07.22 13:26:07,68840,20022,90148
2022.07.22 13:26:08,68861,20027,90169
2022.07.22 13:26:08,68861,20027,90169
2022.07.22 13:26:09,68861,20027,90170
2022.07.22 13:26:09,68907,20042,90241
2022.07.22 13:26:10,69005,20071,90373
2022.07.22 13:26:10,69123,20106,90530
2022.07.22 13:26:11,69250,20142,90696
2022.07.22 13:26:11,69381,20181,90868
2022.07.22 13:26:12,69513,20219,91042
2022.07.22 13:26:12,69646,20258,91215
2022.07.22 13:26:13,69778,20296,91389
2022.07.22 13:26:13,69870,20322,91497
2022.07.22 13:26:14,69892,20327,91519
2022.07.22 13:26:14,69892,20327,91519
2022.07.22 13:26:15,69892,20327,91520
2022.07.22 13:26:15,69937,20342,91590
2022.07.22 13:26:16,70035,20371,91722
2022.07.22 13:26:16,70153,20405,91879
2022.07.22 13:26:17,70280,20442,92045
2022.07.22 13:26:17,70410,20480,92216
2022.07.22 13:26:18,70542,20518,92389
2022.07.22 13:26:18,70675,20557,92563
2022.07.22 13:26:19,70808,20596,92737
2022.07.22 13:26:19,70901,20621,92846
2022.07.22 13:26:20,70922,20627,92868
2022.07.22 13:26:20,70923,20627,92868
2022.07.22 13:26:21,70923,20627,92869
2022.07.22 13:26:21,70968,20641,92938
2022.07.22 13:26:22,71065,20670,93070
2022.07.22 13:26:22,71183,20704,93226
2022.07.22 13:26:23,71310,20741,93393
2022.07.22 13:26:23,71440,20779,93564
2022.07.22 13:26:24,71572,20818,93737
2022.07.22 13:26:24,71705,20856,93911
2022.07.22 13:26:25,71838,20895,94085
2022.07.22 13:26:25,71932,20921,94195
2022.07.22 13:26:26,71953,20926,94217
2022.07.22 13:26:26,71953,20926,94217
2022.07.22 13:26:27,71953,20927,94218
2022.07.22 13:26:27,71998,20941,94286
2022.07.22 13:26:28,72094,20969,94418
2022.07.22 13:26:28,72212,21004,94574
2022.07.22 13:26:29,72339,21041,94741
2022.07.22 13:26:29,72470,21079,94912
2022.07.22 13:26:30,72602,21117,95085
2022.07.22 13:26:30,72734,21156,95259
2022.07.22 13:26:31,72868,21194,95433
2022.07.22 13:26:31,72962,21220,95544
2022.07.22 13:26:32,72984,21226,95566
2022.07.22 13:26:32,72984,21226,95566
2022.07.22 13:26:33,72984,21226,95567
2022.07.22 13:26:33,73028,21240,95636
2022.07.22 13:26:34,73125,21269,95767
2022.07.22 13:26:34,73243,21304,95924
2022.07.22 13:26:35,73370,21341,96090
2022.07.22 13:26:35,73501,21379,96262
2022.07.22 13:26:36,73633,21417,96435
2022.07.22 13:26:36,73766,21456,96609
2022.07.22 13:26:37,73899,21494,96782
2022.07.22 13:26:37,73993,21520,96894
2022.07.22 13:26:38,74015,21526,96918
2022.07.22 13:26:38,74016,21526,96918
2022.07.22 13:26:39,74016,21526,96918
2022.07.22 13:26:39,74058,21540,96984
2022.07.22 13:26:40,74155,21568,97115
2022.07.22 13:26:40,74272,21603,97271
2022.07.22 13:26:41,74399,21640,97438
2022.07.22 13:26:41,74530,21678,97609
2022.07.22 13:26:42,74662,21716,97783
2022.07.22 13:26:42,74795,21755,97957
2022.07.22 13:26:43,74928,21794,98131
2022.07.22 13:26:43,75024,21820,98244
2022.07.22 13:26:44,75046,21826,98267
2022.07.22 13:26:44,75047,21826,98267
2022.07.22 13:26:45,75047,21826,98268
2022.07.22 13:26:45,75090,21840,98336
2022.07.22 13:26:46,75187,21869,98467
2022.07.22 13:26:46,75305,21903,98623
2022.07.22 13:26:47,75432,21940,98790
2022.07.22 13:26:47,75563,21978,98961
2022.07.22 13:26:48,75695,22017,99135
2022.07.22 13:26:48,75828,22056,99310
2022.07.22 13:26:49,75962,22094,99484
2022.07.22 13:26:49,76057,22121,99597
2022.07.22 13:26:50,76080,22127,99621
2022.07.22 13:26:50,76081,22127,99621
2022.07.22 13:26:51,76081,22127,99622
2022.07.22 13:26:51,76123,22140,99688
2022.07.22 13:26:52,76219,22169,99818
2022.07.22 13:26:52,76337,22203,99974
2022.07.22 13:26:53,76464,22240,100141
2022.07.22 13:26:53,76594,22278,100313
2022.07.22 13:26:54,76727,22317,100486
2022.07.22 13:26:54,76861,22356,100661
2022.07.22 13:26:55,76994,22395,100836
2022.07.22 13:26:55,77091,22421,100951
2022.07.22 13:26:56,77114,22428,100975
2022.07.22 13:26:56,77115,22428,100975
2022.07.22 13:26:57,77115,22428,100975
2022.07.22 13:26:57,77157,22441,101041
2022.07.22 13:26:58,77253,22470,101172
2022.07.22 13:26:58,77371,22504,101329
2022.07.22 13:26:59,77498,22541,101496
2022.07.22 13:26:59,77630,22579,101668
2022.07.22 13:27:00,77762,22618,101841
2022.07.22 13:27:00,77895,22657,102016
2022.07.22 13:27:01,78029,22696,102191
2022.07.22 13:27:01,78127,22723,102307
2022.07.22 13:27:02,78151,22729,102332
2022.07.22 13:27:02,78151,22729,102332
2022.07.22 13:27:03,78151,22729,102332
2022.07.22 13:27:03,78192,22742,102396
2022.07.22 13:27:04,78288,22770,102526
2022.07.22 13:27:04,78405,22805,102682
2022.07.22 13:27:05,78532,22842,102850
2022.07.22 13:27:05,78663,22880,103021
2022.07.22 13:27:06,78796,22919,103195
2022.07.22 13:27:06,78929,22957,103369
2022.07.22 13:27:07,79062,22996,103544
2022.07.22 13:27:07,79161,23023,103660
2022.07.22 13:27:08,79185,23030,103686
2022.07.22 13:27:08,79185,23030,103686
2022.07.22 13:27:09,79185,23030,103686
2022.07.22 13:27:09,79225,23043,103750
2022.07.22 13:27:10,79321,23071,103879
2022.07.22 13:27:10,79439,23106,104036
2022.07.22 13:27:11,79566,23143,104203
2022.07.22 13:27:11,79697,23181,104375
2022.07.22 13:27:12,79830,23219,104549
2022.07.22 13:27:12,79964,23258,104724
2022.07.22 13:27:13,80098,23297,104900
2022.07.22 13:27:13,80197,23325,105017
2022.07.22 13:27:14,80221,23331,105043
2022.07.22 13:27:14,80221,23331,105043
2022.07.22 13:27:15,80221,23331,105043
2022.07.22 13:27:15,80261,23344,105106
2022.07.22 13:27:16,80356,23372,105235
2022.07.22 13:27:16,80474,23407,105391
2022.07.22 13:27:17,80601,23444,105559
2022.07.22 13:27:17,80732,23482,105730
2022.07.22 13:27:18,80865,23520,105904
2022.07.22 13:27:18,80998,23559,106079
2022.07.22 13:27:19,81133,23598,106255
2022.07.22 13:27:19,81232,23626,106374
2022.07.22 13:27:20,81257,23633,106400
2022.07.22 13:27:20,81258,23633,106400
2022.07.22 13:27:21,81258,23633,106400
2022.07.22 13:27:21,81297,23645,106462
2022.07.22 13:27:22,81392,23673,106591
2022.07.22 13:27:22,81510,23708,106747
2022.07.22 13:27:23,81637,23745,106914
2022.07.22 13:27:23,81769,23783,107087
2022.07.22 13:27:24,81902,23822,107260
2022.07.22 13:27:24,82035,23861,107435
2022.07.22 13:27:25,82169,23899,107610
2022.07.22 13:27:25,82269,23927,107730
2022.07.22 13:27:26,82294,23934,107756
2022.07.22 13:27:26,82295,23934,107757
2022.07.22 13:27:27,82295,23934,107757
2022.07.22 13:27:27,82333,23946,107818
2022.07.22 13:27:28,82428,23974,107947
2022.07.22 13:27:28,82545,24009,108102
2022.07.22 13:27:29,82672,24046,108270
2022.07.22 13:27:29,82804,24084,108442
2022.07.22 13:27:30,82936,24123,108616
2022.07.22 13:27:30,83070,24162,108791
2022.07.22 13:27:31,83205,24201,108966
2022.07.22 13:27:31,83306,24229,109088
2022.07.22 13:27:32,83331,24236,109114
2022.07.22 13:27:32,83332,24236,109115
2022.07.22 13:27:33,83332,24236,109115
2022.07.22 13:27:33,83370,24248,109176
2022.07.22 13:27:34,83464,24276,109305
2022.07.22 13:27:34,83581,24310,109460
2022.07.22 13:27:35,83708,24347,109627
2022.07.22 13:27:35,83839,24385,109798
2022.07.22 13:27:36,83972,24424,109973
2022.07.22 13:27:36,84105,24463,110147
2022.07.22 13:27:37,84239,24502,110322
2022.07.22 13:27:37,84341,24530,110444
2022.07.22 13:27:38,84367,24537,110471
2022.07.22 13:27:38,84367,24537,110472
2022.07.22 13:27:39,84367,24537,110472
2022.07.22 13:27:39,84405,24549,110532
2022.07.22 13:27:40,84499,24577,110661
2022.07.22 13:27:40,84616,24611,110816
2022.07.22 13:27:41,84743,24648,110983
2022.07.22 13:27:41,84874,24687,111156
2022.07.22 13:27:42,85008,24725,111330
2022.07.22 13:27:42,85141,24764,111505
2022.07.22 13:27:43,85275,24803,111679
2022.07.22 13:27:43,85378,24831,111803
2022.07.22 13:27:44,85404,24838,111831
2022.07.22 13:27:44,85406,24839,111831
2022.07.22 13:27:45,85406,24839,111831
2022.07.22 13:27:45,85443,24851,111890
2022.07.22 13:27:46,85537,24879,112018
2022.07.22 13:27:46,85654,24913,112174
2022.07.22 13:27:47,85781,24950,112341
2022.07.22 13:27:47,85912,24988,112512
2022.07.22 13:27:48,86045,25026,112686
2022.07.22 13:27:48,86178,25065,112861
2022.07.22 13:27:49,86312,25104,113036
2022.07.22 13:27:49,86416,25133,113160
2022.07.22 13:27:50,86443,25140,113189
2022.07.22 13:27:50,86443,25140,113189
2022.07.22 13:27:51,86443,25140,113189
2022.07.22 13:27:51,86479,25152,113247
2022.07.22 13:27:52,86573,25180,113375
2022.07.22 13:27:52,86690,25214,113530
2022.07.22 13:27:53,86817,25251,113696
2022.07.22 13:27:53,86948,25289,113868
2022.07.22 13:27:54,87080,25328,114042
2022.07.22 13:27:54,87214,25367,114217
2022.07.22 13:27:55,87348,25406,114393
2022.07.22 13:27:55,87452,25434,114517
2022.07.22 13:27:56,87480,25442,114547
2022.07.22 13:27:56,87481,25442,114548
2022.07.22 13:27:57,87481,25442,114548
2022.07.22 13:27:57,87516,25454,114605
2022.07.22 13:27:58,87609,25481,114732
2022.07.22 13:27:58,87726,25515,114887
2022.07.22 13:27:59,87853,25552,115053
2022.07.22 13:27:59,87984,25591,115225
2022.07.22 13:28:00,88117,25629,115399
2022.07.22 13:28:00,88250,25668,115575
2022.07.22 13:28:01,88384,25707,115750
2022.07.22 13:28:01,88489,25736,115876
2022.07.22 13:28:02,88517,25744,115906
2022.07.22 13:28:02,88518,25744,115906
2022.07.22 13:28:03,88518,25744,115906
2022.07.22 13:28:03,88552,25755,115961
2022.07.22 13:28:04,88645,25782,116088
2022.07.22 13:28:04,88762,25817,116243
2022.07.22 13:28:05,88889,25854,116410
2022.07.22 13:28:05,89020,25892,116582
2022.07.22 13:28:06,89152,25930,116755
2022.07.22 13:28:06,89286,25969,116931
2022.07.22 13:28:07,89420,26008,117106
2022.07.22 13:28:07,89525,26038,117233
2022.07.22 13:28:08,89554,26045,117263
2022.07.22 13:28:08,89555,26045,117264
2022.07.22 13:28:09,89555,26045,117264
2022.07.22 13:28:09,89589,26056,117319
2022.07.22 13:28:10,89682,26084,117445
2022.07.22 13:28:10,89798,26118,117599
2022.07.22 13:28:11,89925,26155,117766
2022.07.22 13:28:11,90056,26193,117938
2022.07.22 13:28:12,90189,26231,118112
2022.07.22 13:28:12,90322,26270,118287
2022.07.22 13:28:13,90455,26309,118462
2022.07.22 13:28:13,90562,26339,118589
2022.07.22 13:28:14,90591,26346,118620
2022.07.22 13:28:14,90591,26346,118621
2022.07.22 13:28:15,90591,26346,118621
2022.07.22 13:28:15,90624,26357,118674
2022.07.22 13:28:16,90716,26384,118800
2022.07.22 13:28:16,90832,26419,118955
2022.07.22 13:28:17,90959,26456,119121
2022.07.22 13:28:17,91090,26494,119293
2022.07.22 13:28:18,91223,26532,119467
2022.07.22 13:28:18,91357,26571,119642
2022.07.22 13:28:19,91490,26610,119818
2022.07.22 13:28:19,91597,26640,119947
2022.07.22 13:28:20,91626,26648,119978
2022.07.22 13:28:20,91627,26648,119978
2022.07.22 13:28:21,91627,26648,119978
2022.07.22 13:28:21,91660,26659,120031
2022.07.22 13:28:22,91752,26686,120157
2022.07.22 13:28:22,91869,26720,120312
2022.07.22 13:28:23,91996,26757,120479
2022.07.22 13:28:23,92127,26795,120651
2022.07.22 13:28:24,92259,26834,120825
2022.07.22 13:28:24,92394,26873,121001
2022.07.22 13:28:25,92528,26912,121176
2022.07.22 13:28:25,92635,26942,121305
2022.07.22 13:28:26,92664,26949,121337
2022.07.22 13:28:26,92665,26950,121337
2022.07.22 13:28:27,92665,26950,121337
2022.07.22 13:28:27,92698,26960,121391
2022.07.22 13:28:28,92790,26988,121516
2022.07.22 13:28:28,92907,27022,121670
2022.07.22 13:28:29,93033,27059,121837
2022.07.22 13:28:29,93164,27097,122008
2022.07.22 13:28:30,93296,27135,122182
2022.07.22 13:28:30,93430,27174,122357
2022.07.22 13:28:31,93564,27213,122533
2022.07.22 13:28:31,93672,27243,122663
2022.07.22 13:28:32,93701,27251,122695
2022.07.22 13:28:32,93703,27252,122696
2022.07.22 13:28:33,93703,27252,122696
2022.07.22 13:28:33,93735,27262,122749
2022.07.22 13:28:34,93828,27290,122874
2022.07.22 13:28:34,93944,27324,123029
2022.07.22 13:28:35,94071,27361,123197
2022.07.22 13:28:35,94202,27399,123368
2022.07.22 13:28:36,94335,27438,123543
2022.07.22 13:28:36,94469,27477,123718
2022.07.22 13:28:37,94603,27516,123894
2022.07.22 13:28:37,94712,27546,124025
2022.07.22 13:28:38,94742,27554,124058
2022.07.22 13:28:38,94743,27554,124059
2022.07.22 13:28:39,94743,27554,124059
2022.07.22 13:28:39,94774,27564,124110
2022.07.22 13:28:40,94866,27592,124235
2022.07.22 13:28:40,94982,27626,124389
2022.07.22 13:28:41,95108,27662,124556
2022.07.22 13:28:41,95239,27701,124727
2022.07.22 13:28:42,95372,27739,124902
2022.07.22 13:28:42,95506,27778,125076
2022.07.22 13:28:43,95639,27817,125252
2022.07.22 13:28:43,95748,27847,125383
2022.07.22 13:28:44,95779,27856,125417
2022.07.22 13:28:44,95781,27856,125418
2022.07.22 13:28:45,95781,27856,125418
2022.07.22 13:28:45,95811,27866,125467
2022.07.22 13:28:46,95901,27893,125591
2022.07.22 13:28:46,96017,27927,125744
2022.07.22 13:28:47,96143,27963,125910
2022.07.22 13:28:47,96274,28001,126082
2022.07.22 13:28:48,96407,28040,126256
2022.07.22 13:28:48,96540,28079,126431
2022.07.22 13:28:49,96674,28118,126606
2022.07.22 13:28:49,96784,28148,126739
2022.07.22 13:28:50,96815,28157,126773
2022.07.22 13:28:50,96817,28157,126775
2022.07.22 13:28:51,96817,28157,126775
2022.07.22 13:28:51,96847,28167,126824
2022.07.22 13:28:52,96937,28194,126948
2022.07.22 13:28:52,97053,28228,127102
2022.07.22 13:28:53,97179,28265,127268
2022.07.22 13:28:53,97310,28303,127439
2022.07.22 13:28:54,97443,28341,127613
2022.07.22 13:28:54,97576,28380,127788
2022.07.22 13:28:55,97710,28419,127964
2022.07.22 13:28:55,97820,28450,128097
2022.07.22 13:28:56,97852,28458,128131
2022.07.22 13:28:56,97853,28459,128132
2022.07.22 13:28:57,97853,28459,128132
2022.07.22 13:28:57,97883,28469,128181
2022.07.22 13:28:58,97974,28496,128306
2022.07.22 13:28:58,98090,28530,128460
2022.07.22 13:28:59,98216,28566,128626
2022.07.22 13:28:59,98347,28604,128797
2022.07.22 13:29:00,98480,28643,128971
2022.07.22 13:29:00,98613,28682,129146
2022.07.22 13:29:01,98747,28721,129321
2022.07.22 13:29:01,98857,28752,129455
2022.07.22 13:29:02,98889,28760,129489
2022.07.22 13:29:02,98890,28760,129491
2022.07.22 13:29:03,98890,28760,129491
2022.07.22 13:29:03,98919,28770,129539
2022.07.22 13:29:04,99009,28797,129662
2022.07.22 13:29:04,99125,28830,129815
2022.07.22 13:29:05,99251,28867,129981
2022.07.22 13:29:05,99382,28905,130153
2022.07.22 13:29:06,99514,28944,130327
2022.07.22 13:29:06,99648,28983,130501
2022.07.22 13:29:07,99782,29022,130677
2022.07.22 13:29:07,99892,29053,130811
2022.07.22 13:29:08,99925,29061,130846
2022.07.22 13:29:08,99926,29061,130847
2022.07.22 13:29:09,99926,29061,130847
2022.07.22 13:29:09,99954,29071,130894
2022.07.22 13:29:10,100044,29097,131016
2022.07.22 13:29:10,100159,29131,131169
2022.07.22 13:29:11,100285,29168,131336
2022.07.22 13:29:11,100416,29206,131507
2022.07.22 13:29:12,100549,29245,131681
2022.07.22 13:29:12,100682,29284,131856
2022.07.22 13:29:13,100816,29323,132031
2022.07.22 13:29:13,100927,29354,132167
2022.07.22 13:29:14,100960,29362,132202
2022.07.22 13:29:14,100962,29363,132203
2022.07.22 13:29:15,100962,29363,132203
2022.07.22 13:29:15,100991,29372,132251
2022.07.22 13:29:16,101080,29399,132374
2022.07.22 13:29:16,101196,29433,132527
2022.07.22 13:29:17,101322,29470,132693
2022.07.22 13:29:17,101453,29508,132865
2022.07.22 13:29:18,101586,29546,133039
2022.07.22 13:29:18,101719,29585,133214
2022.07.22 13:29:19,101853,29624,133389
2022.07.22 13:29:19,101965,29655,133525
2022.07.22 13:29:20,101997,29664,133561
2022.07.22 13:29:20,101999,29665,133563
2022.07.22 13:29:21,101999,29665,133563
2022.07.22 13:29:21,102028,29674,133610
2022.07.22 13:29:22,102117,29701,133732
2022.07.22 13:29:22,102232,29734,133885
